ID,Ашиглалтанд орсон он,Барилгын давхар,Барилгын явц,Гараж,Байршил,Огноо,Тагт,Талбай,Төлбөрийн нөхцөл,Хаалга,Хэдэн давхарт,Цонх,Цонхны тоо,Шал,Үнэ
1,2016,12,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,75,Лизинггүй,Төмөр,10,Вакум,3,Паркет,"3,666,667"
1,2013,12,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,51,Лизинггүй,Бүргэд,9,Вакум,3,Паркет,"3,666,667"
1,2013,12,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,1 тагттай,60,Лизинггүй,Бүргэд,11,Вакум,3,Паркет,"3,666,667"
1,2022,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,86,Лизинггүй,Бүргэд,2,Вакум,4,Паркет,"3,662,791"
1,2024,17,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,1 тагттай,53,Лизинггүй,Төмөр,8,Вакум,2,Паркет,"3,660,453"
1,2011,10,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,97,Лизинггүй,Бүргэд,6,Вакум,4,Паркет,"3,659,794"
1,2016,12,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,Тагтгүй,38,Лизинггүй,Бүргэд,1,Вакум,2,Паркет,"3,657,895"
1,2022,9,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,67,Лизинггүй,Бүргэд,2,Вакум,3,Паркет,"3,656,716"
1,2016,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,67,Лизинггүй,Бүргэд,3,Вакум,2,Паркет,"3,656,716"
1,2013,9,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,64,Лизинггүй,Төмөр,6,Вакум,3,Паркет,"3,656,250"
1,2015,10,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,64,Лизинггүй,Бүргэд,6,Вакум,3,Паркет,"3,656,250"
1,2014,5,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,2 тагттай,61,Лизинггүй,Бүргэд,3,Вакум,3,Паркет,"3,655,738"
1,2022,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,52,Лизинггүй,Бүргэд,14,Вакум,2,Паркет,"3,653,846"
1,2016,12,Ашиглалтад орсон,Байгаа,БГД,1/1/2024,1 тагттай,52,Лизинггүй,Төмөр,8,Вакум,3,Паркет,"3,653,846"
1,2023,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,46,Лизинггүй,Бүргэд,12,Вакум,3,Паркет,"3,652,174"
1,2023,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,43,Лизинггүй,Бүргэд,12,Вакум,3,Паркет,"3,651,163"
1,2011,5,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,Тагтгүй,63,Банкны лизингтэй,Бүргэд,1,Вакум,4,Паркет,"3,650,794"
1,2015,5,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,63,Лизинггүй,Бүргэд,1,Вакум,3,Паркет,"3,650,794"
1,2014,6,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,63,Лизинггүй,Бүргэд,1,Вакум,4,Паркет,"3,650,794"
1,2020,13,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,81,Банкны лизингтэй,Төмөр вакум,11,Вакум,3,Паркет,"3,650,000"
1,2012,10,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,87,Лизинггүй,Бүргэд,9,Вакум,4,Паркет,"3,650,000"
1,2021,4,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,98,Лизинггүй,Бүргэд,1,Вакум,3,Паркет,"3,650,000"
1,2016,16,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,220,Лизинггүй,Бүргэд,9,Вакум,7,Паркет,"3,650,000"
1,2017,16,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,220,Лизинггүй,Бүргэд,10,Вакум,7,Паркет,"3,650,000"
1,2022,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,105,Лизинггүй,Төмөр вакум,15,Вакум,3,Паркет,"3,650,000"
1,2011,10,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,1 тагттай,96,Лизинггүй,Бүргэд,9,Вакум,4,Паркет,"3,650,000"
1,2014,10,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,50,Лизинггүй,Бүргэд,1,Вакум,3,Паркет,"3,649,680"
1,2024,16,Ашиглалтад ороогүй,Байхгүй,ХУД,1/1/2024,1 тагттай,57,Бартертай,Бүргэд,12,Вакум,2,Паркет,"3,649,123"
1,2019,12,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,37,Лизинггүй,Бүргэд,7,Вакум,2,Паркет,"3,648,649"
1,2017,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,54,Лизинггүй,Төмөр,4,Вакум,3,Паркет,"3,648,148"
1,2009,9,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,85,Лизинггүй,Бүргэд,5,Вакум,5,Паркет,"3,647,059"
1,2020,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,85,Хувь лизингтэй,Төмөр,12,Вакум,3,Паркет,"3,647,059"
1,2015,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,2 тагттай,85,Лизинггүй,Бүргэд,12,Вакум,4,Паркет,"3,647,059"
1,2018,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,85,Лизинггүй,Бүргэд,12,Вакум,4,Паркет,"3,647,059"
1,2015,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,85,Банкны лизингтэй,Бүргэд,12,Вакум,4,Паркет,"3,647,059"
1,2024,12,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,46,Банкны лизингтэй,Бүргэд,7,Вакум,2,Паркет,"3,646,957"
1,2013,12,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,48,Лизинггүй,Бүргэд,7,Вакум,2,Паркет,"3,645,833"
1,2024,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,53,Лизинггүй,Бүргэд,6,Вакум,2,Паркет,"3,645,509"
1,2021,15,Ашиглалтад орсон,Байхгүй,ЧД,1/1/2024,1 тагттай,62,Лизинггүй,Вакум,8,Вакум,3,Паркет,"3,645,161"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,45,Лизинггүй,Төмөр,4,Вакум,2,Паркет,"3,644,444"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,45,Лизинггүй,Бүргэд,4,Вакум,2,Паркет,"3,644,444"
1,2013,13,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,65,Лизинггүй,Бүргэд,4,Вакум,2,Паркет,"3,644,308"
1,2024,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,61,Лизинггүй,Бүргэд,1,Вакум,3,Паркет,"3,644,262"
1,2024,12,Ашиглалтад ороогүй,Байхгүй,БГД,1/1/2024,1 тагттай,31,Банкны лизингтэй,Бүргэд,5,Вакум,2,Паркет,"3,644,129"
1,1995,5,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,2 тагттай,59,Лизинггүй,Бүргэд,1,Вакум,4,Паркет,"3,644,068"
1,2015,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,59,Лизинггүй,Бүргэд,6,Вакум,3,Паркет,"3,644,068"
1,2006,5,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,2 тагттай,70,Банкны лизингтэй,Төмөр,2,Вакум,6,Паркет,"3,642,857"
1,2011,13,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,28,Лизинггүй,Бүргэд,8,Вакум,1,Паркет,"3,642,857"
1,2010,4,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,1 тагттай,70,Лизинггүй,Бүргэд,2,Вакум,5,Паркет,"3,642,857"
1,2015,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,Тагтгүй,53,Лизинггүй,Бүргэд,5,Вакум,2,Паркет,"3,641,509"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,39,Лизинггүй,Төмөр,3,Вакум,2,Паркет,"3,641,026"
1,1980,5,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,Тагтгүй,50,Лизинггүй,Бүргэд,1,Вакум,3,Мод,"3,640,000"
1,2024,14,Ашиглалтад ороогүй,Байхгүй,ХУД,1/1/2024,2 тагттай,100,Лизинггүй,Төмөр,16,Вакум,4,Паркет,"3,640,000"
1,1980,5,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,Тагтгүй,50,Лизинггүй,Бүргэд,1,Вакум,3,Мод,"3,640,000"
1,1980,5,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,Тагтгүй,50,Лизинггүй,Вакум,1,Вакум,3,Мод,"3,640,000"
1,2009,9,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,74,Лизинггүй,Бүргэд,9,Вакум,2,Паркет,"3,638,919"
1,2012,5,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,33,Лизинггүй,Бүргэд,1,Вакум,3,Паркет,"3,636,364"
1,2010,12,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,1 тагттай,55,Лизинггүй,Бүргэд,12,Вакум,4,Паркет,"3,636,364"
1,1980,9,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,33,Лизинггүй,Бүргэд,7,Вакум,2,Паркет,"3,636,364"
1,2023,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,121,Бартертай,Төмөр,10,Вакум,4,Ламинат,"3,636,364"
1,2023,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,55,Лизинггүй,Төмөр вакум,14,Вакум,2,Паркет,"3,636,364"
1,2014,10,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,1 тагттай,88,Лизинггүй,Бүргэд,5,Вакум,3,Паркет,"3,636,364"
1,2022,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,33,Лизинггүй,Төмөр,4,Вакум,2,Паркет,"3,636,364"
1,2022,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,33,Лизинггүй,Төмөр,4,Вакум,2,Паркет,"3,636,364"
1,2010,6,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,3+ тагттай,88,Лизинггүй,Бүргэд,6,Вакум,5,Паркет,"3,636,364"
1,2006,9,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,1 тагттай,99,Лизинггүй,Төмөр,3,Вакум,4,Паркет,"3,636,364"
1,2023,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,55,Лизинггүй,Бүргэд,14,Вакум,2,Паркет,"3,636,364"
1,2015,12,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,1 тагттай,44,Лизинггүй,Бүргэд,2,Вакум,2,Паркет,"3,636,364"
1,2016,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,2 тагттай,88,Банкны лизингтэй,Төмөр,14,Вакум,4,Паркет,"3,636,364"
1,2024,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,72,Лизинггүй,Бүргэд,9,Вакум,3,Паркет,"3,633,500"
1,2014,16,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,117,Лизинггүй,Бүргэд,6,Вакум,5,Паркет,"3,632,479"
1,2014,16,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,117,Лизинггүй,Бүргэд,6,Вакум,5,Паркет,"3,632,479"
1,2018,16,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,117,Лизинггүй,Бүргэд,6,Вакум,5,Паркет,"3,632,479"
1,2014,16,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,117,Лизинггүй,Бүргэд,6,Вакум,5,Паркет,"3,632,479"
1,2017,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,204,Лизинггүй,Бүргэд,8,Вакум,8,Паркет,"3,632,108"
1,2021,6,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,57,Лизинггүй,Төмөр,3,Вакум,3,Паркет,"3,631,579"
1,2018,12,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,1 тагттай,38,Лизинггүй,Бүргэд,4,Вакум,3,Паркет,"3,631,579"
1,2022,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,64,Лизинггүй,Бүргэд,3,Вакум,2,Паркет,"3,630,938"
1,2022,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,27,Лизинггүй,Бүргэд,16,Вакум,3,Паркет,"3,629,630"
1,2012,12,Ашиглалтад орсон,Байгаа,БГД,1/1/2024,2 тагттай,86,Банкны лизингтэй,Бүргэд,6,Вакум,4,Паркет,"3,627,907"
1,2022,15,Ашиглалтад орсон,Байхгүй,ЧД,1/1/2024,1 тагттай,51,Банкны лизингтэй,Бүргэд,7,Вакум,2,Паркет,"3,627,451"
1,2022,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,72,Лизинггүй,Бүргэд,6,Вакум,4,Паркет,"3,625,000"
1,1997,5,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,2 тагттай,40,Лизинггүй,Бүргэд,2,Вакум,4,Паркет,"3,625,000"
1,1980,5,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,40,Лизинггүй,Төмөр,2,Вакум,4,Мод,"3,625,000"
1,2019,13,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,Тагтгүй,40,Лизинггүй,Төмөр,12,Вакум,1,Паркет,"3,625,000"
1,2011,12,Ашиглалтад орсон,Байгаа,БГД,1/1/2024,2 тагттай,80,Лизинггүй,Бүргэд,7,Вакум,3,Паркет,"3,625,000"
1,2024,16,Ашиглалтад орсон,Байхгүй,ЧД,1/1/2024,1 тагттай,77,Лизинггүй,Бүргэд,12,Вакум,3,Паркет,"3,624,779"
1,2024,12,Ашиглалтад ороогүй,Байхгүй,БГД,1/1/2024,1 тагттай,48,Банкны лизингтэй,Бүргэд,9,Вакум,3,Паркет,"3,624,000"
1,2021,5,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,1 тагттай,109,Банкны лизингтэй,Бүргэд,3,Вакум,4,Паркет,"3,623,853"
1,2021,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,51,Лизинггүй,Бүргэд,7,Вакум,3,Паркет,"3,623,529"
1,2023,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,69,Лизинггүй,Төмөр вакум,5,Вакум,3,Паркет,"3,623,188"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,69,Лизинггүй,Бүргэд,2,Вакум,3,Паркет,"3,623,188"
1,2023,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,69,Лизинггүй,Бүргэд,5,Вакум,3,Паркет,"3,623,188"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,138,Бартертай,Төмөр вакум,9,Вакум,5,Паркет,"3,621,913"
1,2018,6,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,74,Лизинггүй,Төмөр,6,Вакум,2,Паркет,"3,621,622"
1,2011,6,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,74,Лизинггүй,Төмөр,6,Вакум,3,Паркет,"3,621,622"
1,2013,6,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,74,Банкны лизингтэй,Бүргэд,6,Вакум,3,Паркет,"3,621,622"
1,2006,6,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,Тагтгүй,74,Лизинггүй,Бүргэд,6,Вакум,3,Паркет,"3,621,622"
1,2016,6,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,74,Банкны лизингтэй,Бүргэд,6,Вакум,3,Паркет,"3,621,622"
1,1990,9,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,2 тагттай,74,Лизинггүй,Бүргэд,9,Вакум,4,Паркет,"3,621,622"
1,2014,10,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,119,Лизинггүй,Төмөр вакум,2,Вакум,4,Паркет,"3,621,176"
1,2015,12,Ашиглалтад орсон,Байгаа,БГД,1/1/2024,1 тагттай,86,Банкны лизингтэй,Бүргэд,6,Вакум,5,Паркет,"3,620,930"
1,2015,12,Ашиглалтад орсон,Байгаа,БГД,1/1/2024,1 тагттай,86,Лизинггүй,Бүргэд,6,Вакум,4,Паркет,"3,620,930"
1,1998,5,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,29,Банкны лизингтэй,Төмөр,3,Вакум,4,Ламинат,"3,620,690"
1,2015,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,58,Банкны лизингтэй,Бүргэд,10,Вакум,4,Паркет,"3,620,690"
1,2013,12,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,58,Лизинггүй,Бүргэд,11,Вакум,2,Паркет,"3,620,690"
1,2015,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,2 тагттай,58,Банкны лизингтэй,Бүргэд,10,Вакум,5,Паркет,"3,620,690"
1,2016,5,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,79,Банкны лизингтэй,Төмөр,4,Вакум,5,Паркет,"3,620,253"
1,2023,14,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,78,Лизинггүй,Төмөр,7,Вакум,3,Паркет,"3,619,846"
1,2024,14,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,78,Банкны лизингтэй,Бүргэд,7,Вакум,4,Паркет,"3,619,846"
1,2023,14,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,78,Лизинггүй,Төмөр,7,Вакум,3,Паркет,"3,619,846"
1,2024,14,Ашиглалтад орсон,Байхгүй,ЧД,1/1/2024,1 тагттай,78,Лизинггүй,Бүргэд,7,Вакум,4,Паркет,"3,619,808"
1,2024,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,67,Хувь лизингтэй,Бүргэд,7,Вакум,2,Паркет,"3,619,403"
1,2022,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,42,Лизинггүй,Бүргэд,3,Вакум,3,Паркет,"3,619,048"
1,2013,5,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,63,Лизинггүй,Бүргэд,1,Вакум,4,Паркет,"3,619,048"
1,2015,14,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,90,Лизинггүй,Бүргэд,1,Вакум,4,Паркет,"3,618,000"
1,2017,5,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,63,Банкны лизингтэй,Төмөр,3,Вакум,3,Паркет,"3,617,714"
1,2024,20,Ашиглалтад ороогүй,Байхгүй,БГД,1/1/2024,1 тагттай,106,Лизинггүй,Төмөр,9,Вакум,4,Паркет,"3,617,660"
1,2016,5,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,63,Банкны лизингтэй,Төмөр,4,Вакум,3,Паркет,"3,617,460"
1,2013,12,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,94,Лизинггүй,Бүргэд,10,Вакум,3,Паркет,"3,617,021"
1,2013,12,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,94,Лизинггүй,Бүргэд,10,Вакум,4,Паркет,"3,617,021"
1,2013,12,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,94,Лизинггүй,Бүргэд,10,Вакум,3,Паркет,"3,617,021"
1,2021,8,Ашиглалтад орсон,Байхгүй,Орон нутаг,1/1/2024,2 тагттай,61,Лизинггүй,Бүргэд,6,Вакум,3,Паркет,"3,616,393"
1,2024,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,86,Лизинггүй,Бүргэд,14,Вакум,3,Паркет,"3,616,279"
1,2024,9,Ашиглалтад ороогүй,Байхгүй,ХУД,1/1/2024,1 тагттай,67,Хувь лизингтэй,Төмөр,7,Вакум,2,Паркет,"3,616,119"
1,2014,9,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,83,Банкны лизингтэй,Төмөр,3,Вакум,5,Паркет,"3,614,458"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,44,Лизинггүй,Бүргэд,1,Вакум,2,Паркет,"3,613,636"
1,2010,9,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,75,Лизинггүй,Вакум,1,Вакум,3,Паркет,"3,613,333"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,62,Лизинггүй,Төмөр,6,Вакум,4,Паркет,"3,612,903"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,62,Лизинггүй,Бүргэд,6,Вакум,3,Паркет,"3,612,903"
1,2025,23,Ашиглалтад ороогүй,Байхгүй,БГД,1/1/2024,1 тагттай,67,Бартертай,Төмөр,3,Вакум,2,Паркет,"3,612,358"
1,2024,20,Ашиглалтад ороогүй,Байхгүй,БГД,1/1/2024,1 тагттай,67,Лизинггүй,Төмөр,3,Вакум,3,Паркет,"3,611,940"
1,1991,5,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,18,Лизинггүй,Бүргэд,1,Мод,3,Мод,"3,611,111"
1,2024,4,Ашиглалтад ороогүй,Байхгүй,ХУД,1/1/2024,1 тагттай,72,Лизинггүй,Бүргэд,1,Вакум,3,Паркет,"3,611,111"
1,2021,15,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,54,Банкны лизингтэй,Бүргэд,10,Вакум,2,Паркет,"3,611,111"
1,2021,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,54,Лизинггүй,Бүргэд,14,Вакум,2,Паркет,"3,611,111"
1,2016,6,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,36,Лизинггүй,Бүргэд,4,Вакум,3,Паркет,"3,611,111"
1,2001,5,Ашиглалтад орсон,Байхгүй,Орон нутаг,1/1/2024,1 тагттай,18,Лизинггүй,Бүргэд,5,Вакум,2,Паркет,"3,611,111"
1,2000,5,Ашиглалтад орсон,Байхгүй,ЧД,1/1/2024,1 тагттай,54,Лизинггүй,Бүргэд,3,Вакум,3,Паркет,"3,611,111"
1,2023,16,Ашиглалтад орсон,Байхгүй,ЧД,1/1/2024,1 тагттай,53,Лизинггүй,Төмөр,4,Вакум,2,Паркет,"3,610,868"
1,2024,16,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,1 тагттай,53,Банкны лизингтэй,Бүргэд,4,Вакум,3,Паркет,"3,610,189"
1,2024,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,59,Лизинггүй,Бүргэд,12,Вакум,4,Паркет,"3,610,169"
1,2005,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,Тагтгүй,41,Лизинггүй,Бүргэд,7,Вакум,2,Паркет,"3,609,756"
1,2013,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,41,Лизинггүй,Төмөр,7,Вакум,3,Паркет,"3,609,756"
1,2017,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,41,Банкны лизингтэй,Бүргэд,7,Вакум,2,Паркет,"3,609,756"
1,2016,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,41,Лизинггүй,Бүргэд,7,Вакум,2,Паркет,"3,609,756"
1,2024,16,Ашиглалтад ороогүй,Байгаа,СБД,1/1/2024,1 тагттай,52,Лизинггүй,Вакум,9,Вакум,2,Паркет,"3,609,000"
1,2014,7,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,92,Банкны лизингтэй,Бүргэд,7,Вакум,5,Паркет,"3,608,696"
1,2024,12,Ашиглалтад ороогүй,Байхгүй,БГД,1/1/2024,1 тагттай,48,Банкны лизингтэй,Бүргэд,10,Вакум,3,Паркет,"3,608,250"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,97,Лизинггүй,Төмөр,13,Вакум,5,Паркет,"3,608,247"
1,2024,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,51,Лизинггүй,Бүргэд,9,Вакум,2,Паркет,"3,607,843"
1,2013,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,28,Лизинггүй,Бүргэд,3,Вакум,1,Паркет,"3,607,143"
1,2021,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,84,Лизинггүй,Бүргэд,6,Вакум,3,Паркет,"3,607,143"
1,2021,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,84,Лизинггүй,Бүргэд,6,Вакум,3,Паркет,"3,607,143"
1,2024,16,Ашиглалтад ороогүй,Байхгүй,ХУД,1/1/2024,1 тагттай,61,Лизинггүй,Төмөр,9,Вакум,5,Паркет,"3,606,557"
1,2011,9,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,61,Лизинггүй,Бүргэд,2,Вакум,4,Паркет,"3,606,557"
1,2011,10,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,1 тагттай,94,Лизинггүй,Бүргэд,9,Вакум,4,Паркет,"3,606,383"
1,2009,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,114,Лизинггүй,Бүргэд,2,Вакум,5,Паркет,"3,605,263"
1,2018,12,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,Тагтгүй,96,Лизинггүй,Бүргэд,11,Вакум,7,Паркет,"3,604,875"
1,2010,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,114,Банкны лизингтэй,Бүргэд,2,Вакум,4,Паркет,"3,604,737"
1,2023,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,43,Лизинггүй,Бүргэд,5,Вакум,3,Паркет,"3,604,651"
1,2023,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,43,Лизинггүй,Бүргэд,5,Вакум,3,Паркет,"3,604,651"
1,2016,5,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,64,Банкны лизингтэй,Төмөр,4,Вакум,3,Паркет,"3,603,906"
1,2023,16,Ашиглалтад орсон,Байхгүй,ЧД,1/1/2024,1 тагттай,53,Лизинггүй,Бүргэд,4,Вакум,2,Паркет,"3,603,774"
